time [ms];Setpoint position [mm];Actual position value encoder channel 1 [mm];Actual velocity value encoder channel 1 [m/s];Target position CiA402 [mm]
80.0000056624413;79.9816032;79.9806327;0.001040924;79.9840000
81.0000002384186;79.9827539;79.9818844;0.001194744;79.9850000
82.0000022649765;79.9829248;79.9830168;0.001111959;79.9850000
83.0000042915344;79.9835713;79.9836725;0.0008166734;79.9860000
84.0000063180923;79.9847539;79.9845666;0.0008625879;79.9870000
85.0000008940697;79.9849248;79.9853414;0.0007897586;79.9870000
86.0000029206276;79.9855713;79.9856990;0.0005262422;79.9880000
87.0000049471855;79.9867539;79.9864143;0.000651666;79.9890000
88.0000069737434;79.9869248;79.9871296;0.0006765942;79.9890000
89.0000015497208;79.9875713;79.9874872;0.000492196;79.9900000
90.0000035762787;79.9887539;79.9883217;0.0007282114;79.9900000
91.0000056028366;79.9889030;79.9890369;0.00069908;79.9910000
92.0000076293945;79.9897220;79.9895734;0.00062115;79.9910000
93.0000022053719;79.9899030;79.9900502;0.0005248444;79.9920000
94.0000042319298;79.9907220;79.9903482;0.000400457;79.9920000
95.0000062584877;79.9909030;79.9908250;0.0004231832;79.9930000
96.000000834465;79.9917220;79.9913019;0.0004732262;79.9930000
97.0000028610229;79.9919030;79.9917787;0.0004386784;79.9930000
98.0000048875809;79.9927002;79.9923748;0.0005481024;79.9940000
99.0000069141388;79.9930537;79.9929708;0.0005895431;79.9940000
100.000001490116;79.9928711;79.9932092;0.0003625639;79.9950000
101.000003516674;79.9937220;79.9935669;0.0003797197;79.9950000
102.000005543232;79.9939030;79.9940437;0.0004311544;79.9950000
103.00000756979;79.9947002;79.9945801;0.0005069284;79.9960000
104.000002145767;79.9950537;79.9951762;0.0005419059;79.9960000
105.000004172325;79.9948711;79.9952954;0.0002638324;79.9960000
106.000006198883;79.9957002;79.9954146;0.000197664;79.9960000
107.000008225441;79.9960319;79.9958914;0.0003804732;79.9970000
108.000002801418;79.9960218;79.9961299;0.0003108846;79.9970000
109.000004827976;79.9958711;79.9961895;0.0001542393;79.9970000
110.000006854534;79.9967002;79.9964875;0.0002583445;79.9970000
111.000008881092;79.9970319;79.9969643;0.0003778542;79.9980000
112.000003457069;79.9970218;79.9972624;0.0003098148;79.9980000
113.000005483627;79.9968711;79.9973220;0.0001468809;79.9980000
114.000007510185;79.9977002;79.9973816;0.0001043374;79.9980000
115.000002086163;79.9980319;79.9978584;0.0002977516;79.9980000
116.00000411272;79.9980000;79.9981564;0.0002792962;79.9980000
117.000006139278;79.9980000;79.9982160;0.000138253;79.9990000
118.000008165836;79.9980218;79.9982756;8.00157E-05;79.9990000
119.000002741814;79.9978711;79.9982161;-2.170322E-05;79.9990000
120.000004768372;79.9987002;79.9982756;3.855364E-05;79.9990000
121.00000679493;79.9990319;79.9987525;0.0002913798;79.9990000
122.000008821487;79.9990000;79.9990505;0.0002721619;79.9990000
123.000003397465;79.9990000;79.9992293;0.0001926427;79.9990000
124.000005424023;79.9990000;79.9992889;0.0001122894;79.9990000
125;79.9990000;79.9992889;4.376415E-05;79.9990000
126.000002026558;79.9990000;79.9992294;-1.229274E-05;80.0000000
127.000004053116;79.9990218;79.9992294;-4.791027E-06;80.0000000
128.000006079674;79.9988711;79.9992294;-1.867276E-06;80.0000000
129.000008106232;79.9997002;79.9994081;0.0001306005;80.0000000
130.00001013279;80.0000319;80.0000042;0.0004056364;80.0000000
131.000012159348;80.0000000;80.0003022;0.0003307152;80.0000000
131.999999284744;80.0000000;80.0003618;0.0001661024;80.0000000
133.000001311302;80.0000000;80.0003618;6.473746E-05;80.0000000
134.00000333786;80.0000000;80.0003023;-8.574529E-07;80.0000000
135.000005364418;80.0000000;80.0001831;-5.296186E-05;80.0000000
136.000007390976;80.0000000;80.0001831;-2.064159E-05;80.0000000
137.000009417534;80.0000000;80.0002426;1.804357E-05;80.0000000
138.000011444092;80.0000000;80.0003022;3.316474E-05;80.0000000
139.00001347065;80.0000000;80.0003022;1.292577E-05;80.0000000
140.000000596046;80.0000000;80.0003022;1.613788E-05;80.0000000
141.000002622604;80.0000000;80.0002427;-4.07227E-05;80.0000000
142.000004649162;80.0000000;80.0001831;-6.29628E-05;80.0000000
143.00000667572;80.0000000;80.0001831;-2.45394E-05;80.0000000
144.000008702278;80.0000000;80.0001831;-9.564091E-06;80.0000000
145.000010728836;80.0000000;80.0002426;2.236096E-05;80.0000000
146.000012755394;80.0000000;80.0003022;3.194382E-05;80.0000000
146.999999880791;80.0000000;80.0003022;1.244992E-05;80.0000000
148.000001907349;80.0000000;80.0002427;-2.449729E-05;80.0000000
149.000003933907;80.0000000;80.0002427;-9.547682E-06;80.0000000
150.000005960464;80.0000000;80.0002427;-3.721155E-06;80.0000000
151.000007987022;80.0000000;80.0002427;-1.450299E-06;80.0000000
152.00001001358;80.0000000;80.0002427;-5.652458E-07;80.0000000
153.000012040138;80.0000000;80.0002427;-2.203013E-07;80.0000000
154.000014066696;80.0000000;80.0001831;-2.621822E-05;80.0000000
155.000001192093;80.0000000;80.0001831;-2.788117E-05;80.0000000
156.000003218651;80.0000000;80.0002426;2.044558E-05;80.0000000
157.000005245209;80.0000000;80.0002426;7.968548E-06;80.0000000
158.000007271767;80.0000000;80.0001831;-2.596064E-05;80.0000000
159.000009298325;80.0000000;80.0001831;-2.581825E-05;80.0000000
160.000011324883;80.0000000;80.0001831;-1.006252E-05;80.0000000
161.00001335144;80.0000000;80.0002426;4.896708E-05;80.0000000
162.000000476837;80.0000000;80.0001831;-4.105147E-06;80.0000000
163.000002503395;80.0000000;80.0001831;-2.019892E-05;80.0000000
164.000004529953;80.0000000;80.0001831;-1.113348E-05;80.0000000
165.000006556511;80.0000000;80.0001831;-4.339212E-06;80.0000000
166.000008583069;80.0000000;80.0001235;-4.878254E-05;80.0000000
167.000010609627;80.0000000;80.0001235;-1.901272E-05;80.0000000
168.000012636185;80.0000000;80.0001235;-7.4101E-06;80.0000000
169.000014662743;80.0000000;80.0001830;3.425751E-05;80.0000000
170.000001788139;80.0000000;80.0001830;1.335167E-05;80.0000000
171.000003814697;80.0000000;80.0001831;-9.170792E-07;80.0000000
172.000005841255;80.0000000;80.0001235;-2.975633E-05;80.0000000
173.000007867813;80.0000000;80.0000639;-4.099626E-05;80.0000000
174.000009894371;80.0000000;80.0000639;-1.597806E-05;80.0000000
175.000011920929;80.0000000;80.0001234;2.679092E-05;80.0000000
176.000013947487;80.0000000;80.0001830;5.230059E-05;80.0000000
177.000001072884;80.0000000;80.0001235;-2.805928E-06;80.0000000
178.000003099442;80.0000000;80.0001235;-1.093595E-06;80.0000000
179.000005125999;80.0000000;80.0001830;4.136253E-05;80.0000000
180.000007152557;80.0000000;80.0001235;-2.102475E-05;80.0000000
181.000009179115;80.0000000;80.0001235;-8.194275E-06;80.0000000
182.000011205673;80.0000000;80.0000043;-6.363042E-05;80.0000000
183.000013232231;80.0000000;80.0000043;-2.479959E-05;80.0000000
184.000015258789;80.0000000;80.0000638;2.335278E-05;80.0000000
185.000002384186;80.0000000;80.0001234;3.850052E-05;80.0000000
186.000004410744;80.0000000;80.0001234;1.500536E-05;80.0000000
187.000006437302;80.0000000;80.0000043;-6.733162E-05;80.0000000
188.00000846386;80.0000000;79.9999447;-5.237448E-05;80.0000000
189.000010490417;80.0000000;79.9998851;-4.981156E-05;80.0000000
190.000012516975;80.0000000;79.9998851;-1.941377E-05;80.0000000
191.000014543533;80.0000000;80.0000042;5.748237E-05;80.0000000
192.00000166893;80.0000000;80.0000042;2.240343E-05;80.0000000
193.000003695488;80.0000000;80.0000638;4.180538E-05;80.0000000
194.000005722046;80.0000000;80.0000043;-2.085215E-05;80.0000000
195.000007748604;80.0000000;80.0000043;-8.127008E-06;80.0000000
196.000009775162;80.0000000;80.0000043;-2.670677E-05;80.0000000
197.00001180172;80.0000000;80.0000638;2.673674E-05;80.0000000
198.000013828278;80.0000000;80.0000638;1.042049E-05;80.0000000
199.000015854836;80.0000000;80.0000638;4.061329E-06;80.0000000
200.000002980232;80.0000000;80.0000638;7.742668E-06;80.0000000
201.00000500679;80.0000000;80.0000638;3.017661E-06;80.0000000
202.000007033348;80.0000000;80.0000043;-4.061263E-05;80.0000000
203.000009059906;80.0000000;79.9999447;-5.768753E-05;80.0000000
204.000011086464;80.0000000;79.9999446;7.176739E-06;80.0000000
205.000013113022;80.0000000;80.0000042;5.577487E-05;80.0000000
206.00001513958;80.0000000;80.0000638;5.894593E-05;80.0000000
207.000017166138;80.0000000;80.0000638;2.297384E-05;80.0000000
208.000004291534;80.0000000;79.9999447;-5.609485E-05;80.0000000
209.000006318092;80.0000000;79.9999447;-2.186265E-05;80.0000000
210.00000834465;80.0000000;80.0000042;3.84915E-05;80.0000000
211.000010371208;80.0000000;80.0001234;9.14921E-05;80.0000000
212.000012397766;80.0000000;80.0001830;6.255598E-05;80.0000000
213.000014424324;80.0000000;80.0001830;2.438084E-05;80.0000000
214.000016450882;80.0000000;80.0000639;-6.666528E-05;80.0000000
215.000003576279;80.0000000;80.0000043;-7.307377E-05;80.0000000
216.000005602837;80.0000000;80.0000043;-2.848009E-05;80.0000000
217.000007629395;80.0000000;80.0000043;-1.109995E-05;80.0000000
218.000009655952;80.0000000;80.0000043;-4.326144E-06;80.0000000
219.00001168251;80.0000000;80.0000638;2.766349E-05;80.0000000
220.000013709068;80.0000000;80.0000638;1.078169E-05;80.0000000
221.000015735626;80.0000000;80.0000638;4.202102E-06;80.0000000
222.000017762184;80.0000000;80.0000638;1.637746E-06;80.0000000
223.000004887581;80.0000000;80.0000638;6.383021E-07;80.0000000
224.000006914139;80.0000000;80.0000043;-2.91008E-05;80.0000000
225.000008940697;80.0000000;80.0000043;-1.134187E-05;80.0000000
226.000010967255;80.0000000;80.0000638;3.736832E-05;80.0000000
227.000012993813;80.0000000;80.0000638;1.456409E-05;80.0000000
228.00001502037;80.0000000;80.0000638;5.676272E-06;80.0000000
229.000017046928;80.0000000;80.0000638;2.212295E-06;80.0000000
230.000004172325;80.0000000;80.0000638;8.622297E-07;80.0000000
231.000006198883;80.0000000;80.0000638;3.360491E-07;80.0000000
232.000008225441;80.0000000;80.0000638;1.309732E-07;80.0000000
233.000010251999;80.0000000;80.0000043;-3.709451E-05;80.0000000
234.000012278557;80.0000000;80.0000043;-1.445738E-05;80.0000000
235.000014305115;80.0000000;79.9999447;-3.503358E-05;80.0000000
236.000016331673;80.0000000;80.0000042;1.936413E-05;80.0000000
237.000018358231;80.0000000;80.0000638;4.062083E-05;80.0000000
238.000005483627;80.0000000;80.0000638;1.583174E-05;80.0000000
239.000007510185;80.0000000;80.0000043;-3.561842E-05;80.0000000
240.000009536743;80.0000000;80.0000043;-1.388208E-05;80.0000000
241.000011563301;80.0000000;80.0000638;4.160188E-05;80.0000000
242.000013589859;80.0000000;80.0000638;1.62141E-05;80.0000000
243.000015616417;80.0000000;80.0000043;-3.779426E-05;80.0000000
244.000017642975;80.0000000;79.9999447;-4.780387E-05;80.0000000
245.000004768372;80.0000000;79.9999447;-1.863129E-05;80.0000000
246.00000679493;80.0000000;80.0000042;2.208814E-05;80.0000000
247.000008821487;80.0000000;80.0000638;3.474109E-05;80.0000000
248.000010848045;80.0000000;80.0000043;-3.347221E-05;80.0000000
249.000012874603;80.0000000;79.9999447;-6.602338E-05;80.0000000
250;80.0000000;79.9999447;-3.037544E-05;80.0000000
251.000016927719;80.0000000;80.0000042;1.751092E-05;80.0000000
252.000004053116;80.0000000;80.0000042;6.824784E-06;80.0000000
253.000020980835;80.0000000;80.0000042;2.659921E-06;80.0000000
254.000008106232;80.0000000;80.0000042;1.036689E-06;80.0000000
255.000025033951;80.0000000;80.0000042;4.040438E-07;80.0000000
256.000012159348;80.0000000;80.0000042;1.574738E-07;80.0000000
256.999999284744;80.0000000;80.0000638;2.329014E-05;80.0000000
258.000016212463;80.0000000;80.0000043;-1.701131E-05;80.0000000
259.00000333786;80.0000000;79.9999447;-3.276242E-05;80.0000000
260.000020265579;80.0000000;79.9999447;-1.276897E-05;80.0000000
261.000007390976;80.0000000;79.9999447;-4.976633E-06;80.0000000
262.000024318695;80.0000000;79.9999447;-1.939615E-06;80.0000000
263.000011444092;80.0000000;80.0000042;2.859362E-05;80.0000000
263.999998569489;80.0000000;80.0000638;3.727656E-05;80.0000000
265.000015497208;80.0000000;80.0000043;-1.848995E-05;80.0000000
266.000002622604;80.0000000;79.9999447;-3.660526E-05;80.0000000
267.000019550323;80.0000000;79.9998851;-4.039905E-05;80.0000000
268.00000667572;80.0000000;79.9998851;-1.57453E-05;80.0000000
269.000023603439;80.0000000;79.9998851;-6.136643E-06;80.0000000
270.000010728836;80.0000000;79.9999446;5.049717E-05;80.0000000
271.000027656555;80.0000000;80.0000042;6.849809E-05;80.0000000
272.000014781952;80.0000000;80.0000042;2.669674E-05;80.0000000
273.000001907349;80.0000000;79.9999447;-2.674065E-05;80.0000000
274.000018835068;80.0000000;79.9998851;-4.763E-05;80.0000000
275.000005960464;80.0000000;79.9998851;-1.856352E-05;80.0000000
276.000022888184;80.0000000;80.0000042;6.920591E-05;80.0000000
277.00001001358;80.0000000;80.0000638;7.995039E-05;80.0000000
278.000026941299;80.0000000;80.0000043;-1.858062E-06;80.0000000
279.000014066696;80.0000000;80.0000043;-7.241692E-07;80.0000000
280.000001192093;80.0000000;79.9999447;-2.3511E-05;80.0000000
281.000018119812;80.0000000;79.9999447;-9.163279E-06;80.0000000
282.000005245209;80.0000000;79.9999447;-3.571336E-06;80.0000000
283.000022172928;80.0000000;80.0000042;5.149698E-05;80.0000000
284.000009298325;80.0000000;80.0000042;2.007066E-05;80.0000000
285.000026226044;80.0000000;80.0000042;1.765091E-05;80.0000000
286.00001335144;80.0000000;79.9999447;-4.600955E-05;80.0000000
287.000000476837;80.0000000;79.9999447;-1.793196E-05;80.0000000
288.000017404556;80.0000000;79.9999447;-6.988881E-06;80.0000000
289.000004529953;80.0000000;79.9999447;-2.723877E-06;80.0000000
290.000021457672;80.0000000;79.9999447;-1.061615E-06;80.0000000
291.000008583069;80.0000000;79.9999447;-4.137586E-07;80.0000000
292.000025510788;80.0000000;79.9999447;-1.121831E-05;80.0000000
293.000012636185;80.0000000;80.0000042;3.277329E-05;80.0000000
293.999999761581;80.0000000;80.0000042;1.603427E-05;80.0000000
295.000016689301;80.0000000;80.0000042;6.249265E-06;80.0000000
296.000003814697;80.0000000;79.9999447;-3.470994E-05;80.0000000
297.000020742416;80.0000000;79.9998851;-4.29269E-05;80.0000000
298.000007867813;80.0000000;79.9998851;-1.673052E-05;80.0000000
299.000024795532;80.0000000;79.9999446;4.636827E-05;80.0000000
300.000011920929;80.0000000;80.0000042;4.420413E-05;80.0000000
301.000028848648;80.0000000;79.9999447;-2.611534E-05;80.0000000
302.000015974045;80.0000000;80.0000042;1.59102E-05;80.0000000
303.000003099442;80.0000000;79.9999447;-3.094465E-05;80.0000000
304.000020027161;80.0000000;79.9999447;-1.20605E-05;80.0000000
305.000007152557;80.0000000;80.0000042;2.464906E-05;80.0000000
306.000024080276;80.0000000;80.0000042;9.606832E-06;80.0000000
307.000011205673;80.0000000;79.9999447;-4.914468E-05;80.0000000
308.000028133392;80.0000000;79.9999447;-1.915386E-05;80.0000000
309.000015258789;80.0000000;80.0000042;4.542378E-05;80.0000000
310.000002384186;80.0000000;80.0000042;1.770366E-05;80.0000000
311.000019311905;80.0000000;80.0000638;3.012866E-05;80.0000000
312.000006437302;80.0000000;80.0000638;1.174248E-05;80.0000000
313.000023365021;80.0000000;80.0000638;4.576564E-06;80.0000000
314.000010490417;80.0000000;80.0000638;1.78369E-06;80.0000000
315.000027418137;80.0000000;80.0000043;-3.645038E-05;80.0000000
316.000014543533;80.0000000;80.0000043;-1.420633E-05;80.0000000
317.00000166893;80.0000000;79.9999447;-3.86106E-05;80.0000000
318.000018596649;80.0000000;80.0000042;2.20973E-05;80.0000000
319.000005722046;80.0000000;80.0000638;5.570366E-05;80.0000000
320.000022649765;80.0000000;80.0000638;2.171018E-05;80.0000000
321.000009775162;80.0000000;80.0000043;-2.088816E-05;80.0000000
322.000026702881;80.0000000;80.0000638;2.487724E-05;80.0000000
323.000013828278;80.0000000;80.0000638;9.695762E-06;80.0000000
324.000000953674;80.0000000;80.0000638;3.778869E-06;80.0000000
325.000017881393;80.0000000;79.9999447;-6.973577E-05;80.0000000
326.00000500679;80.0000000;79.9999447;-2.717912E-05;80.0000000
327.000021934509;80.0000000;79.9999447;-1.059291E-05;80.0000000
328.000009059906;80.0000000;79.9999447;-4.128526E-06;80.0000000
329.000025987625;80.0000000;80.0000638;4.771308E-05;80.0000000
330.000013113022;80.0000000;80.0000638;1.859591E-05;80.0000000
331.000030040741;80.0000000;80.0000043;-1.884086E-05;80.0000000
332.000017166138;80.0000000;79.9999447;-3.347548E-05;80.0000000
333.000004291534;80.0000000;79.9999447;-1.304688E-05;80.0000000
334.000021219254;80.0000000;80.0000042;3.206061E-05;80.0000000
335.00000834465;80.0000000;80.0000638;6.547321E-05;80.0000000
336.000025272369;80.0000000;80.0000638;2.551781E-05;80.0000000
337.000012397766;80.0000000;80.0000638;9.945423E-06;80.0000000
338.000029325485;80.0000000;79.9999447;-4.544598E-05;80.0000000
339.000016450882;80.0000000;79.9999447;-1.771231E-05;80.0000000
340.000003576279;80.0000000;79.9999447;-1.742302E-05;80.0000000
341.000020503998;80.0000000;80.0000042;3.035504E-05;80.0000000
342.000007629395;80.0000000;80.0000638;5.368969E-05;80.0000000
343.000024557114;80.0000000;80.0000638;2.092525E-05;80.0000000
344.00001168251;80.0000000;80.0000638;8.155498E-06;80.0000000
345.000028610229;80.0000000;80.0000043;-4.971033E-05;80.0000000
346.000015735626;80.0000000;79.9999447;-4.877322E-05;80.0000000
347.000002861023;80.0000000;79.9999447;-1.900909E-05;80.0000000
348.000019788742;80.0000000;80.0000638;7.16576E-05;80.0000000
349.000006914139;80.0000000;80.0000638;2.792814E-05;80.0000000
350.000023841858;80.0000000;80.0000638;1.088484E-05;80.0000000
351.000010967255;80.0000000;80.0000043;-3.754645E-05;80.0000000
352.000027894974;80.0000000;79.9999447;-4.076587E-05;80.0000000
353.00001502037;80.0000000;79.9999447;-1.588827E-05;80.0000000
354.000002145767;80.0000000;79.9999447;-6.192362E-06;80.0000000
355.000019073486;80.0000000;80.0000042;2.693614E-05;80.0000000
356.000006198883;80.0000000;80.0000638;3.989711E-05;80.0000000
357.000023126602;80.0000000;80.0000638;1.554967E-05;80.0000000
358.000010251999;80.0000000;80.0000043;-4.095195E-05;80.0000000
359.000027179718;80.0000000;80.0000043;-1.596079E-05;80.0000000
360.000014305115;80.0000000;79.9999447;-5.331199E-05;80.0000000
361.000031232834;80.0000000;79.9999447;-2.077804E-05;80.0000000
362.000018358231;80.0000000;80.0000042;2.492015E-05;80.0000000
363.000005483627;80.0000000;80.0000638;5.680385E-05;80.0000000
364.000022411346;80.0000000;79.9999447;-7.785115E-05;80.0000000
365.000009536743;80.0000000;80.0000042;-2.509061E-06;80.0000000
366.000026464462;80.0000000;79.9999447;-4.49745E-05;80.0000000
367.000013589859;80.0000000;79.9999447;-1.752856E-05;80.0000000
368.000030517578;80.0000000;80.0000042;1.925686E-05;80.0000000
369.000017642975;80.0000000;80.0000638;4.936424E-05;80.0000000
370.000004768372;80.0000000;80.0000638;1.923943E-05;80.0000000
371.000021696091;80.0000000;80.0000638;7.49846E-06;80.0000000
372.000008821487;80.0000000;80.0000638;2.922482E-06;80.0000000
373.000025749207;80.0000000;79.9999447;-0.0001047277;80.0000000
374.000012874603;80.0000000;79.9999447;-4.081701E-05;80.0000000
375.000029802322;80.0000000;79.9999447;-1.59082E-05;80.0000000
376.000016927719;80.0000000;80.0000042;3.094543E-05;80.0000000
377.000004053116;80.0000000;80.0000638;3.528957E-05;80.0000000
378.000020980835;80.0000000;80.0001234;6.084527E-05;80.0000000
379.000008106232;80.0000000;80.0001234;2.37141E-05;80.0000000
380.000025033951;80.0000000;80.0001234;9.242435E-06;80.0000000
381.000012159348;80.0000000;80.0000639;-1.95876E-05;80.0000000
382.000029087067;80.0000000;80.0000043;-3.376651E-05;80.0000000
383.000016212463;80.0000000;79.9999447;-4.451626E-05;80.0000000
384.00000333786;80.0000000;80.0000042;5.839831E-06;80.0000000
385.000020265579;80.0000000;80.0000638;2.550481E-05;80.0000000
386.000007390976;80.0000000;80.0000638;9.940353E-06;80.0000000
387.000024318695;80.0000000;80.0000638;3.874196E-06;80.0000000
388.000011444092;80.0000000;80.0000043;-4.55024E-05;80.0000000
389.000028371811;80.0000000;79.9999447;-5.080807E-05;80.0000000
390.000015497208;80.0000000;79.9998851;-7.277993E-05;80.0000000
391.000032424927;80.0000000;79.9999446;2.452332E-05;80.0000000
392.000019550323;80.0000000;80.0000638;9.974359E-05;80.0000000
393.00000667572;80.0000000;80.0000638;3.88745E-05;80.0000000
394.000023603439;80.0000000;80.0000638;1.515111E-05;80.0000000
395.000010728836;80.0000000;80.0000043;-4.698383E-05;80.0000000
396.000027656555;80.0000000;79.9999447;-6.540304E-05;80.0000000
397.000014781952;80.0000000;79.9999447;-2.549047E-05;80.0000000
398.000031709671;80.0000000;80.0000042;1.325503E-05;80.0000000
399.000018835068;80.0000000;80.0000042;5.166071E-06;80.0000000
400.000005960464;80.0000000;80.0000638;2.524221E-05;80.0000000
401.000022888184;80.0000000;80.0000638;9.838009E-06;80.0000000
402.00001001358;80.0000000;80.0000043;-2.551527E-05;80.0000000
403.000026941299;80.0000000;79.9999447;-4.715242E-05;80.0000000
404.000014066696;80.0000000;80.0000042;4.812401E-06;80.0000000
405.000030994415;80.0000000;80.0000042;1.875606E-06;80.0000000
406.000018119812;80.0000000;80.0000042;7.310068E-07;80.0000000
407.000005245209;80.0000000;80.0000042;2.849058E-07;80.0000000
408.000022172928;80.0000000;80.0000042;1.110404E-07;80.0000000
409.000009298325;80.0000000;79.9999447;-3.2975E-05;80.0000000
410.000026226044;80.0000000;79.9999447;-1.285182E-05;80.0000000
411.00001335144;80.0000000;79.9999447;-5.008924E-06;80.0000000
412.00003027916;80.0000000;79.9999447;-1.9522E-06;80.0000000
413.000017404556;80.0000000;80.0000042;3.63847E-05;80.0000000
414.000034332275;80.0000000;80.0000042;1.418073E-05;80.0000000
415.000021457672;80.0000000;80.0000042;2.318963E-05;80.0000000
416.000008583069;80.0000000;80.0000042;9.038027E-06;80.0000000
417.000025510788;80.0000000;80.0000042;3.52252E-06;80.0000000
418.000012636185;80.0000000;80.0000042;1.372882E-06;80.0000000
