time [ms];Setpoint position [mm];Actual position value encoder channel 1 [mm];Setpoint value velocity controller [m/s];Actual velocity value encoder channel 1 [m/s];Target position CiA402 [mm]
3586.0002040863;52.4693970;52.5124877;-0.0355745;-0.003249396;52.3400000
3587.00013160706;52.3614233;52.4665923;-0.113788;-0.03339223;52.3400000
3588.00005912781;52.3374292;52.4010272;0.00296875;-0.05050541;52.2220000
3589.00022506714;52.3379834;52.3885697;0.0002023401;-0.02554015;52.2220000
3590.00015258789;52.3525029;52.4022192;-0.03657573;-0.001714139;52.2220000
3591.00008010864;52.2436064;52.3551912;-0.1153752;-0.03355625;52.2220000
3592.00024604797;52.2194072;52.2864670;0.002668987;-0.05258809;52.1030000
3593.00017356873;52.2199663;52.2701950;0.0002916628;-0.02869749;52.1030000
3594.00010108948;52.2346089;52.2820562;-0.03658594;-0.00396783;52.1030000
3595.00026702881;52.1247896;52.2364587;-0.116257;-0.03346442;52.1030000
3596.00019454956;52.1003853;52.1705360;0.002410547;-0.05079279;51.9830000
3597.00012207031;52.1009492;52.1568268;-0.0002882453;-0.02645759;51.9830000
3598.00028800964;52.1157148;52.1690458;-0.03750451;-0.002927222;51.9830000
3599.0002155304;52.0049727;52.1220178;-0.1177284;-0.0339663;51.9830000
3600.00014305115;51.9803633;52.0531148;0.002206706;-0.05288164;51.8630000
3601.0000705719;51.9809492;52.0360679;-0.00020369;-0.02931208;51.8630000
3602.00023651123;51.9957148;52.0467967;-0.03725392;-0.004856387;51.8630000
3603.00016403198;51.8849727;51.9998283;-0.1174844;-0.03459486;51.8630000
3604.00009155273;51.8603633;51.9328327;0.002238138;-0.05179916;51.7410000
3605.00025749207;51.8609150;51.9188851;-0.0004224274;-0.02700005;51.7410000
3606.00018501282;51.8759268;51.9312232;-0.03824953;-0.003074222;51.7410000
3607.00011253357;51.7633389;51.8834800;-0.1198181;-0.03455979;51.7410000
3608.0002784729;51.7383193;51.8132062;0.002140661;-0.05394008;51.6190000
3609.00020599365;51.7389150;51.7955036;-0.000268504;-0.03011762;51.6190000
3610.0001335144;51.7539268;51.8061131;-0.03790301;-0.005263943;51.6190000
3611.00006103516;51.6413389;51.7575950;-0.1193852;-0.03586943;51.6190000
3612.00022697449;51.6163193;51.6885728;0.002434066;-0.05347177;51.4960000
3613.00015449524;51.6168979;51.6747445;-0.0003591888;-0.02751421;51.4960000
3614.00008201599;51.6320327;51.6880363;-0.03859134;-0.002674465;51.4960000
3615.00024795532;51.5185220;51.6398758;-0.1208256;-0.03473829;51.4960000
3616.00017547607;51.4932974;51.5695424;0.002075285;-0.05405076;51.3710000
3617.00010299683;51.4938638;51.5529127;-0.0003941874;-0.02953839;51.3710000
3618.00026893616;51.5092446;51.5642971;-0.03901142;-0.004593968;51.3710000
3619.00019645691;51.3938882;51.5141100;-0.1224443;-0.03667616;51.3710000
3620.00012397766;51.3682534;51.4437170;0.002334216;-0.05453135;51.2460000
3621.00028991699;51.3688638;51.4291137;-0.0005279998;-0.02836498;51.2460000
3622.00021743774;51.3842446;51.4414519;-0.0392515;-0.003626761;51.2460000
3623.0001449585;51.2688882;51.3915629;-0.1227176;-0.03624358;51.2460000
3624.00007247925;51.2432534;51.3193817;0.002260156;-0.05572045;51.1200000
3625.00023841858;51.2438467;51.3015003;-0.0001892471;-0.03089167;51.1200000
3626.00016593933;51.2593506;51.3128251;-0.03909862;-0.005130658;51.1200000
3627.00009346008;51.1430713;51.2647242;-0.1234761;-0.03546559;51.1200000
3628.00025939941;51.1172314;51.1964173;0.002005427;-0.05288644;50.9940000
3629.00018692017;51.1178467;51.1819929;-0.000912637;-0.02765235;50.9940000
3630.00011444092;51.1333506;51.1933177;-0.03982201;-0.003940967;50.9940000
3631.00028038025;51.0170713;51.1430711;-0.1239605;-0.03649229;50.9940000
3632.000207901;50.9912314;51.0710091;0.00193949;-0.05576417;50.8660000
3633.00013542175;50.9918125;51.0522337;-0.0003986475;-0.03148825;50.8660000
3634.0000629425;51.0075625;51.0620683;-0.03973956;-0.006278863;50.8660000
3635.00022888184;50.8894375;51.0118813;-0.1253091;-0.0372935;50.8660000
3636.00015640259;50.8631875;50.9423823;0.002176309;-0.05420467;50.7380000
3637.00008392334;50.8638125;50.9284943;-0.0008733533;-0.02778262;50.7380000
3638.00024986267;50.8795625;50.9403556;-0.04044008;-0.003674453;50.7380000
3639.00017738342;50.7614375;50.8896322;-0.1259498;-0.03676365;50.7380000
3640.00010490417;50.7351875;50.8166165;0.00192738;-0.05646139;50.6080000
3641.00027084351;50.7357783;50.7975430;-0.0004493794;-0.03188547;50.6080000
3642.00019836426;50.7517744;50.8082717;-0.0404875;-0.005874382;50.6080000
3643.00012588501;50.6318037;50.7570715;-0.1273685;-0.03781639;50.6080000
3644.00029182434;50.6051436;50.6859631;0.002167164;-0.05534671;50.4780000
3645.00021934509;50.6057783;50.6709426;-0.0008281544;-0.0289162;50.4780000
3646.00014686584;50.6217744;50.6826848;-0.0409792;-0.004177819;50.4780000
3647.0000743866;50.5018037;50.6307692;-0.1277805;-0.037746;50.4780000
3648.00024032593;50.4751436;50.5568595;0.00206729;-0.05732288;50.3470000
3649.00016784668;50.4757612;50.5379648;-0.0004488011;-0.03210426;50.3470000
3650.00009536743;50.4918804;50.5490511;-0.04082555;-0.005752678;50.3470000
3651.00026130676;50.3709868;50.4971356;-0.128339;-0.03826029;50.3470000
3652.00018882751;50.3441216;50.4254312;0.002198501;-0.05582378;50.2150000
3653.00011634827;50.3447441;50.4099936;-0.0007386887;-0.0293883;50.2150000
3654.0002822876;50.3609863;50.4213184;-0.0414408;-0.004625711;50.2150000
3655.00020980835;50.2391699;50.3679723;-0.1295071;-0.03889855;50.2150000
3656.0001373291;50.2120996;50.2923936;0.00239759;-0.05872899;50.0820000
3657.00006484985;50.2127271;50.2730817;-0.0001438321;-0.03288903;50.0820000
3658.00023078918;50.2290923;50.2841681;-0.04111818;-0.006010483;50.0820000
3659.00015830994;50.1063530;50.2337427;-0.1302221;-0.03735572;50.0820000
3660.00008583069;50.0790776;50.1644225;0.001920765;-0.05408003;49.9490000
3661.00025177002;50.0797271;50.1501173;-0.001261974;-0.0281424;49.9490000
3662.00017929077;50.0960923;50.1607269;-0.0421832;-0.004662625;49.9490000
3663.00010681152;49.9733530;50.1061291;-0.1308222;-0.03956533;49.9490000
3664.00027275085;49.9460776;50.0295968;0.002124179;-0.05954394;49.8150000
3665.00020027161;49.9467100;50.0099868;-0.0004199366;-0.03328156;49.8150000
3666.00012779236;49.9631982;50.0223845;-0.04183918;-0.005313619;49.8150000
3667.00005531311;49.8395362;49.9740452;-0.1318877;-0.0357399;49.8150000
3668.00022125244;49.8120557;49.9067516;0.0009648399;-0.05221079;49.6790000
3669.00014877319;49.8126758;49.8937577;-0.002304779;-0.02663728;49.6790000
3670.00007629395;49.8294102;49.9046653;-0.04415557;-0.003949507;49.6790000
3671.00024223328;49.7039024;49.8490543;-0.1348183;-0.04000344;49.6790000
3672.00016975403;49.6760117;49.7712702;0.001074032;-0.06040069;49.5430000
3673.00009727478;49.6766758;49.7509450;-0.001545725;-0.03403212;49.5430000
3674.00026321411;49.6934102;49.7625082;-0.04346956;-0.006144722;49.5430000
3675.00019073486;49.5679024;49.7108907;-0.1345772;-0.03833999;49.5430000
3676.00011825562;49.5400117;49.6393055;0.0006244294;-0.0557677;49.4060000
3677.00028419495;49.5406587;49.6248215;-0.002598566;-0.02886168;49.4060000
3678.0002117157;49.5575161;49.6360868;-0.044788;-0.004523677;49.4060000
3679.00013923645;49.4310854;49.5808930;-0.1362094;-0.0399775;49.4060000
3680.0000667572;49.4029897;49.5033474;0.0005918266;-0.06035623;49.2690000
3681.00023269653;49.4036587;49.4820685;-0.001957581;-0.03466888;49.2690000
3682.00016021729;49.4205161;49.4915455;-0.04394777;-0.007680508;49.2690000
3683.00008773804;49.2940854;49.4376034;-0.1355086;-0.04030285;49.2690000
3684.00025367737;49.2659897;49.3648262;0.0007613143;-0.05715388;49.1300000
3685.00018119812;49.2666245;49.3498653;-0.002396882;-0.02968971;49.1300000
3686.00010871887;49.2837280;49.3606537;-0.04513077;-0.005201502;49.1300000
3687.0002746582;49.1554516;49.3049831;-0.1379234;-0.04048095;49.1300000
3688.00020217896;49.1269458;49.2291064;0.0005628327;-0.05943599;48.9910000
3689.00012969971;49.1276245;49.2099733;-0.002297497;-0.03298122;48.9910000
3690.00005722046;49.1447280;49.2214173;-0.04510443;-0.005835185;48.9910000
3691.00022315979;49.0164516;49.1692633;-0.1382889;-0.0384429;48.9910000
3692.00015068054;48.9879458;49.0987510;-0.0004003281;-0.05509155;48.8510000
3693.00007820129;48.9886074;49.0844458;-0.003750996;-0.02858244;48.8510000
3694.00024414063;49.0058340;49.0942211;-0.04667079;-0.005382322;48.8510000
3695.00017166138;48.8766348;49.0365834;-0.1399565;-0.04172199;48.8510000
3696.00009918213;48.8479238;48.9583821;-0.0002757413;-0.06136066;48.7100000
3697.00026512146;48.8485903;48.9371628;-0.002891968;-0.03497392;48.7100000
3698.00019264221;48.8659399;48.9475339;-0.04617694;-0.007192856;48.7100000
3699.00012016296;48.7358179;48.8952608;-0.1407725;-0.03905547;48.7100000
3700.00028610229;48.7069018;48.8253445;-0.00107941;-0.05492079;48.5680000
3701.00021362305;48.7075732;48.8115757;-0.004561662;-0.02820144;48.5680000
3702.0001411438;48.7250459;48.8206358;-0.04799934;-0.005673992;48.5680000
3703.00006866455;48.5940010;48.7607927;-0.1424637;-0.04327694;48.5680000
3704.00023460388;48.5648799;48.6802072;-0.0006463593;-0.06333666;48.4260000
3705.00016212463;48.5655732;48.6582727;-0.003302309;-0.0360679;48.4260000
3706.00008964539;48.5830459;48.6696571;-0.04699896;-0.006969561;48.4260000
3707.00025558472;48.4520010;48.6175031;-0.14232;-0.03887283;48.4260000
3708.00018310547;48.4228799;48.5473485;-0.00166486;-0.05491217;48.2830000
3709.00011062622;48.4235562;48.5342353;-0.005256072;-0.02780661;48.2830000
3710.00027656555;48.4411519;48.5433549;-0.04899918;-0.005538199;48.2830000
3711.0002040863;48.3091841;48.4823198;-0.144043;-0.04398203;48.2830000
3712.00013160706;48.2798579;48.4003634;-0.001137361;-0.06438482;48.1390000
3713.00005912781;48.2805391;48.3777136;-0.003701944;-0.03690897;48.1390000
3714.00022506714;48.2982578;48.3886212;-0.04794306;-0.007615236;48.1390000
3715.00015258789;48.1653672;48.3354539;-0.1445756;-0.03978506;48.1390000
3716.00008010864;48.1358359;48.2652993;-0.002049494;-0.05524895;47.9940000
3717.00024604797;48.1365220;48.2519477;-0.005685969;-0.02813123;47.9940000
3718.00017356873;48.1543638;48.2608289;-0.0500001;-0.0058683;47.9940000
3719.00010108948;48.0205503;48.2004494;-0.1465413;-0.04368673;47.9940000
3720.00026702881;47.9908140;48.1172413;-0.001625285;-0.06521185;47.8480000
3721.00019454956;47.9915049;48.0910153;-0.003863245;-0.03947274;47.8480000
3722.00012207031;48.0094697;48.0984062;-0.04831012;-0.01065461;47.8480000
3723.00028800964;47.8747334;48.0428547;-0.1461014;-0.04241261;47.8480000
3724.0002155304;47.8447920;47.9720444;-0.001631274;-0.05665482;47.7020000
3725.00014305115;47.8455049;47.9589313;-0.005413732;-0.02851266;47.7020000
3726.0000705719;47.8634697;47.9682893;-0.05007978;-0.005657509;47.7020000
3727.00023651123;47.7287334;47.9091615;-0.1474726;-0.04276646;47.7020000
3728.00016403198;47.6987920;47.8263707;-0.00166763;-0.06461179;47.5550000
3729.00009155273;47.6994878;47.8005619;-0.003987991;-0.0389338;47.5550000
3730.00025749207;47.7175757;47.8080719;-0.04874692;-0.01042071;47.5550000
3731.00018501282;47.5819165;47.7517457;-0.1471641;-0.0428654;47.5550000
3732.00011253357;47.5517700;47.6793260;-0.001579161;-0.05772563;47.4070000
3733.0002784729;47.5524707;47.6654976;-0.005270263;-0.02936686;47.4070000
3734.00020599365;47.5706816;47.6748557;-0.0505339;-0.006090726;47.4070000
3735.0001335144;47.4340996;47.6141781;-0.1491785;-0.04398949;47.4070000
3736.00006103516;47.4037480;47.5307316;-0.001429451;-0.06530504;47.2590000
3737.00022697449;47.4044707;47.5071878;-0.00412157;-0.03777283;47.2590000
3738.00015449524;47.4226816;47.5177377;-0.049518;-0.008085808;47.2590000
3739.00008201599;47.2860996;47.4634380;-0.1488732;-0.04074084;47.2590000
3740.00024795532;47.2557480;47.3925681;-0.00252541;-0.05596717;47.1100000
3741.00017547607;47.2564536;47.3800510;-0.006398523;-0.02788059;47.1100000
3742.00010299683;47.2747876;47.3899455;-0.05202071;-0.005207031;47.1100000
3743.00026893616;47.1372827;47.3290295;-0.1513509;-0.04375852;47.1100000
3744.00019645691;47.1067261;47.2446889;-0.002566793;-0.0658903;46.9600000
3745.00012397766;47.1074365;47.2178669;-0.004882009;-0.04010257;46.9600000
3746.00028991699;47.1258936;47.2242446;-0.05041115;-0.01155062;46.9600000
3747.00021743774;46.9874658;47.1669049;-0.150852;-0.04387145;46.9600000
3748.0001449585;46.9567041;47.0941276;-0.002420763;-0.05842651;46.8090000
3749.00007247925;46.9574194;47.0791072;-0.006086802;-0.03039896;46.8090000
3750.00023841858;46.9759995;47.0865578;-0.05203428;-0.007610976;46.8090000
3751.00016593933;46.8366489;47.0241518;-0.1526229;-0.04557189;46.8090000
3752.00009346008;46.8056821;46.9390363;-0.001881432;-0.06701273;46.6580000
3753.00025939941;46.8064194;46.9134659;-0.004455504;-0.03969524;46.6580000
3754.00018692017;46.8249995;46.9226449;-0.05059555;-0.009652774;46.6580000
3755.00011444092;46.6856489;46.8683452;-0.1520873;-0.04131895;46.6580000
3756.00028038025;46.6546821;46.7956276;-0.002727235;-0.05744119;46.5050000
3757.000207901;46.6553853;46.7816204;-0.006494492;-0.02928942;46.5050000
3758.00013542175;46.6742114;46.7917532;-0.0533384;-0.0055384;46.5050000
3759.0000629425;46.5330151;46.7325062;-0.1557034;-0.0428074;46.5050000
3760.00022888184;46.5016382;46.6528148;-0.003695291;-0.06250037;46.3530000
3761.00015640259;46.5024023;46.6330261;-0.007032949;-0.0345415;46.3530000
3762.00008392334;46.5211055;46.6440528;-0.05367765;-0.006797133;46.3530000
3763.00024986267;46.3808320;46.5885014;-0.1557422;-0.04098909;46.3530000
3764.00017738342;46.3496602;46.5132803;-0.00516765;-0.05882843;46.1990000
3765.00010490417;46.3503682;46.4949221;-0.008486049;-0.03250074;46.1990000
3766.00027084351;46.3693174;46.5004654;-0.05511739;-0.009574766;46.1990000
3767.00019836426;46.2271982;46.4349598;-0.1574972;-0.0482429;46.1990000
3768.00012588501;46.1956162;46.3491888;-0.003876307;-0.06832984;46.0450000
3769.00029182434;46.1963682;46.3242144;-0.006624518;-0.03992176;46.0450000
3770.00021934509;46.2153174;46.3329167;-0.05360783;-0.01021626;46.0450000
3771.00014686584;46.0731982;46.2764711;-0.1569971;-0.04275462;46.0450000
3772.0000743866;46.0416162;46.2035150;-0.004803992;-0.05811771;45.8900000
3773.00024032593;46.0423511;46.1878390;-0.008540632;-0.030698;45.8900000
3774.00016784668;46.0614233;46.1948723;-0.05563679;-0.008018843;45.8900000
3775.00009536743;45.9183814;46.1319298;-0.1590144;-0.04600956;45.8900000
3776.00026130676;45.8865942;46.0496754;-0.004849791;-0.06528842;45.7340000
3777.00018882751;45.8873340;46.0280389;-0.007958243;-0.03672387;45.7340000
3778.00011634827;45.9065293;46.0384696;-0.05573171;-0.008004736;45.7340000
3779.0002822876;45.7625644;45.9838123;-0.1607446;-0.04081889;45.7340000
3780.00020980835;45.7305723;45.9096045;-0.006541077;-0.05833974;45.5780000
3781.0001373291;45.7313340;45.8923192;-0.01021782;-0.03168714;45.5780000
3782.00006484985;45.7505293;45.8983988;-0.0575065;-0.009008473;45.5780000
3783.00023078918;45.6065644;45.8345027;-0.1614901;-0.0470573;45.5780000
3784.00015830994;45.5745723;45.7498641;-0.006124333;-0.0672214;45.4210000
3785.00008583069;45.5753169;45.7253069;-0.008943288;-0.0392587;45.4210000
3786.00025177002;45.5946353;45.7327575;-0.0566835;-0.01085463;45.4210000
3787.00017929077;45.4497476;45.6726760;-0.1618043;-0.04541889;45.4210000
3788.00010681152;45.4175503;45.5915541;-0.00589489;-0.06426655;45.2630000
3789.00027275085;45.4182998;45.5695004;-0.00902869;-0.0366951;45.2630000
3790.00020027161;45.4377412;45.5750436;-0.05685518;-0.01110265;45.2630000
3791.00012779236;45.2919307;45.5109090;-0.1622366;-0.04806307;45.2630000
3792.00029373169;45.2595283;45.4260916;-0.004979948;-0.0677643;45.1050000
3793.00022125244;45.2602998;45.4024882;-0.008024573;-0.03890717;45.1050000
3794.00014877319;45.2797412;45.4108924;-0.05616983;-0.01019979;45.1050000
3795.00007629395;45.1339307;45.3517646;-0.1621091;-0.04455758;45.1050000
3796.00024223328;45.1015283;45.2726097;-0.005483342;-0.06276771;44.9460000
3797.00016975403;45.1022827;45.2523441;-0.008852284;-0.03505604;44.9460000
3798.00009727478;45.1218472;45.2589602;-0.0570971;-0.009839492;44.9460000
3799.00026321411;44.9751138;45.1968522;-0.1634165;-0.04621766;44.9460000
3800.00019073486;44.9425064;45.1143593;-0.005483363;-0.06558421;44.7870000
3801.00011825562;44.9432827;45.0917692;-0.008676814;-0.03745499;44.7870000
3802.00028419495;44.9628472;45.0999350;-0.05709429;-0.009814977;44.7870000
3803.0002117157;44.8161138;45.0419993;-0.1638785;-0.04359619;44.7870000
3804.00013923645;44.7835064;44.9640364;-0.006450143;-0.06177949;44.6260000
3805.0000667572;44.7842485;44.9435324;-0.009780873;-0.03488079;44.6260000
3806.00023269653;44.8040591;44.9502081;-0.05862992;-0.009799296;44.6260000
3807.00016021729;44.6554800;44.8880405;-0.166367;-0.04627185;44.6260000
3808.00008773804;44.6224624;44.8036999;-0.006357101;-0.06663141;44.4660000
3809.00025367737;44.6232656;44.7788448;-0.009417585;-0.03917874;44.4660000
3810.00018119812;44.6429531;44.7845072;-0.05785494;-0.01191649;44.4660000
3811.00010871887;44.4952969;44.7225184;-0.1648998;-0.04690981;44.4660000
3812.0002746582;44.4624844;44.6406812;-0.006104249;-0.06537964;44.3040000
3813.00020217896;44.4632314;44.6191639;-0.00935799;-0.03682978;44.3040000
3814.00012969971;44.4831650;44.6272106;-0.05865858;-0.009674238;44.3040000
3815.00029563904;44.3336631;44.5654006;-0.1671477;-0.04604193;44.3040000
3816.00022315979;44.3004404;44.4817752;-0.006282003;-0.06612547;44.1420000
3817.00015068054;44.3012314;44.4574565;-0.009390592;-0.03866719;44.1420000
3818.00007820129;44.3211650;44.4638938;-0.05851186;-0.01125782;44.1420000
3819.00024414063;44.1716631;44.4025011;-0.1670475;-0.04632582;44.1420000
3820.00017166138;44.1384404;44.3214984;-0.006473997;-0.06462993;43.9790000
3821.00009918213;44.1392144;44.3005175;-0.009906891;-0.03619981;43.9790000
3822.00026512146;44.1592710;44.3080277;-0.0594465;-0.009774276;43.9790000
3823.00019264221;44.0088462;44.2465753;-0.1686877;-0.04576748;43.9790000
3824.00012016296;43.9754185;44.1643805;-0.007045866;-0.06515157;43.8160000
3825.00028610229;43.9762144;44.1410751;-0.01030327;-0.03775648;43.8160000
3826.00021362305;43.9962710;44.1470952;-0.05967685;-0.01120873;43.8160000
3827.0001411438;43.8458462;44.0860004;-0.1689579;-0.04596168;43.8160000
3828.00006866455;43.8124185;44.0058322;-0.007541862;-0.06393952;43.6520000
3829.00023460388;43.8131973;43.9849109;-0.01101732;-0.03594889;43.6520000
3830.00016212463;43.8333770;43.9914674;-0.06074946;-0.01034005;43.6520000
3831.00008964539;43.6820293;43.9292402;-0.1706166;-0.04641496;43.6520000
3832.00025558472;43.6483965;43.8469262;-0.008025941;-0.06544949;43.4880000
3833.00018310547;43.6491973;43.8233227;-0.01128604;-0.03803715;43.4880000
3834.00011062622;43.6693770;43.8286871;-0.06088535;-0.01172141;43.4880000
3835.00027656555;43.5180293;43.7653274;-0.1706263;-0.04771095;43.4880000
3836.0002040863;43.4843965;43.6825366;-0.007982532;-0.06610426;43.3220000
3837.00013160706;43.4851631;43.6603040;-0.01130023;-0.03751002;43.3220000
3838.00029754639;43.5055889;43.6653704;-0.06146391;-0.01175936;43.3220000
3839.00022506714;43.3523955;43.6001629;-0.1724233;-0.04900752;43.3220000
3840.00015258789;43.3183525;43.5137958;-0.007510186;-0.06902926;43.1570000
3841.00008010864;43.3191802;43.4869141;-0.01052444;-0.04144207;43.1570000
3842.00024604797;43.3394829;43.4906096;-0.0602366;-0.01406268;43.1570000
3843.00017356873;43.1872124;43.4257001;-0.170517;-0.04957123;43.1570000
3844.00010108948;43.1533745;43.3429689;-0.006944458;-0.06679574;42.9910000
3845.00026702881;43.1541631;43.3209152;-0.01036557;-0.03764874;42.9910000
3846.00019454956;43.1745889;43.3275313;-0.06070192;-0.01083323;42.9910000
3847.00012207031;43.0213955;43.2654829;-0.1720133;-0.04659188;42.9910000
3848.00028800964;42.9873525;43.1829900;-0.007531825;-0.06577646;42.8240000
3849.0002155304;42.9881460;43.1574792;-0.01060367;-0.03944837;42.8240000
3850.00014305115;43.0086948;43.1600422;-0.06078723;-0.014006;42.8240000
3851.0000705719;42.8545786;43.0958480;-0.1725717;-0.04895455;42.8240000
3852.00023651123;42.8203306;43.0149645;-0.007334066;-0.06532272;42.6560000
3853.00016403198;42.8211289;42.9929108;-0.01082702;-0.03713746;42.6560000
3854.00009155273;42.8418008;42.9967255;-0.06144883;-0.01236151;42.6560000
3855.00025749207;42.6867617;42.9321737;-0.1739057;-0.04870235;42.6560000
3856.00018501282;42.6523086;42.8476543;-0.007327436;-0.06774264;42.4880000
3857.00011253357;42.6531289;42.8225011;-0.01055853;-0.03992673;42.4880000
3858.0002784729;42.6738008;42.8268523;-0.06124012;-0.01306767;42.4880000
3859.00020599365;42.5187617;42.7631945;-0.1737966;-0.04837816;42.4880000
3860.0001335144;42.4843086;42.6827879;-0.007676574;-0.06476736;42.3200000
3861.00029945374;42.4851289;42.6622839;-0.01142567;-0.03597982;42.3200000
3862.00022697449;42.5058008;42.6670522;-0.06215373;-0.01129575;42.3200000
3863.00015449524;42.3507617;42.6020832;-0.1745641;-0.04859529;42.3200000
3864.00008201599;42.3163086;42.5172061;-0.007946004;-0.06782062;42.1510000
3865.00024795532;42.3171118;42.4931855;-0.01125572;-0.03925704;42.1510000
3866.00017547607;42.3379067;42.4979538;-0.06228257;-0.01268456;42.1510000
3867.00010299683;42.1819448;42.4328656;-0.1753919;-0.04927011;42.1510000
3868.00026893616;42.1472866;42.3475117;-0.007785153;-0.06839104;41.9810000
3869.00019645691;42.1480947;42.3224182;-0.01101124;-0.04015075;41.9810000
3870.00012397766;42.1690127;42.3265309;-0.06226383;-0.01329785;41.9810000
3871.00028991699;42.0121279;42.2631115;-0.1762712;-0.04833546;41.9810000
3872.00021743774;41.9772646;42.1803207;-0.008014636;-0.06641702;41.8110000
3873.0001449585;41.9780947;42.1565384;-0.0114703;-0.03861756;41.8110000
3874.00007247925;41.9990127;42.1601147;-0.06266313;-0.01310838;41.8110000
3875.00023841858;41.8421279;42.0955033;-0.1765377;-0.04893873;41.8110000
3876.00016593933;41.8072646;42.0131893;-0.008334249;-0.0662794;41.6410000
3877.00009346008;41.8080947;41.9906587;-0.01192937;-0.03781885;41.6410000
3878.00025939941;41.8290127;41.9950695;-0.06321518;-0.01226683;41.6410000
3879.00018692017;41.6721279;41.9308157;-0.1771296;-0.04847559;41.6410000
3880.00011444092;41.6372646;41.8467731;-0.008733546;-0.06726339;41.4700000
3881.00028038025;41.6380776;41.8212623;-0.01194905;-0.04004248;41.4700000
3882.000207901;41.6591187;41.8240041;-0.06334768;-0.01416594;41.4700000
3883.00013542175;41.5013110;41.7573065;-0.1777021;-0.05079108;41.4700000
3884.00030136108;41.4662427;41.6707010;-0.008084927;-0.06959867;41.2980000
3885.00022888184;41.4670605;41.6450710;-0.01132308;-0.04087124;41.2980000
3886.00015640259;41.4882246;41.6494817;-0.06320645;-0.01341897;41.2980000
3887.00008392334;41.3294941;41.5855856;-0.1785852;-0.04881743;41.2980000
3888.00024986267;41.2942207;41.5016026;-0.008324732;-0.06735051;41.1260000
3889.00017738342;41.2950605;41.4771647;-0.01177919;-0.0392943;41.1260000
3890.00010490417;41.3162246;41.4813370;-0.063636;-0.01306487;41.1260000
3891.00027084351;41.1574941;41.4160103;-0.1788553;-0.04958193;41.1260000
3892.00019836426;41.1222207;41.3283319;-0.008183152;-0.07011744;40.9540000
3893.00012588501;41.1230605;41.3009138;-0.01130556;-0.04217955;40.9540000
3894.00029182434;41.1442246;41.3038940;-0.06302955;-0.0147833;40.9540000
3895.00021934509;40.9854941;41.2410111;-0.1785212;-0.04852638;40.9540000
3896.00014686584;40.9502207;41.1582799;-0.008400195;-0.06663295;40.7810000
3897.0000743866;40.9510435;41.1335439;-0.01177385;-0.03931933;40.7810000
3898.00024032593;40.9723306;41.1357493;-0.06371031;-0.0142685;40.7810000
3899.00016784668;40.8126772;41.0706610;-0.1796684;-0.04972218;40.7810000
3900.00009536743;40.7771987;40.9870357;-0.008512338;-0.06751338;40.6070000
3901.00026130676;40.7780264;40.9633727;-0.01204145;-0.03890102;40.6070000
3902.00018882751;40.7994365;40.9685583;-0.06460876;-0.01226257;40.6070000
3903.00011634827;40.6388604;40.9070463;-0.1816775;-0.04685694;40.6070000
3904.0002822876;40.6031768;40.8255667;-0.009825011;-0.0651096;40.4330000
3905.00020980835;40.6040264;40.8019037;-0.01343763;-0.038012;40.4330000
3906.0001373291;40.6254365;40.8048243;-0.06575257;-0.01333838;40.4330000
3907.00030326843;40.4648604;40.7383651;-0.1822701;-0.05037056;40.4330000
3908.00023078918;40.4291768;40.6517596;-0.009846504;-0.0695516;40.2590000
3909.00015830994;40.4300264;40.6266064;-0.01329308;-0.04057661;40.2590000
3910.00008583069;40.4514365;40.6310172;-0.06577406;-0.01338203;40.2590000
3911.00025177002;40.2908604;40.5670614;-0.1825705;-0.04887423;40.2590000
3912.00017929077;40.2551768;40.4808135;-0.01018676;-0.06889847;40.0840000
3913.00010681152;40.2560093;40.4520244;-0.01318066;-0.0425711;40.0840000
3914.00027275085;40.2775425;40.4519052;-0.0654557;-0.0168947;40.0840000
3915.00020027161;40.1160434;40.3828830;-0.1823999;-0.05328001;40.0840000
3916.00012779236;40.0801548;40.2950258;-0.008901333;-0.07144344;39.9080000
3917.00029373169;40.0809922;40.2695150;-0.01229641;-0.04151967;39.9080000
3918.00022125244;40.1026484;40.2745814;-0.06544802;-0.0133223;39.9080000
3919.00014877319;39.9402266;40.2125330;-0.1838814;-0.04755678;39.9080000
3920.00007629395;39.9041328;40.1290268;-0.009932136;-0.0667465;39.7330000
3921.00024223328;39.9050093;40.1028008;-0.01337859;-0.04023599;39.7330000
3922.00016975403;39.9265425;40.1039929;-0.06579973;-0.01522811;39.7330000
3923.00009727478;39.7650434;40.0375337;-0.1830295;-0.05092252;39.7330000
3924.00026321411;39.7291548;39.9531931;-0.009922731;-0.06840832;39.5560000
3925.00019073486;39.7299751;39.9295301;-0.01347611;-0.03928829;39.5560000
3926.00011825562;39.7517544;39.9341793;-0.06688002;-0.01272996;39.5560000
3927.00028419495;39.5884097;39.8704619;-0.1858396;-0.0484075;39.5560000
3928.0002117157;39.5521108;39.7854657;-0.01078889;-0.06785293;39.3800000
3929.00013923645;39.5529922;39.7597165;-0.01432438;-0.04027422;39.3800000
3930.00030517578;39.5746484;39.7626371;-0.0672369;-0.01411205;39.3800000
3931.00023269653;39.4122266;39.6965355;-0.1852187;-0.05040704;39.3800000
3932.00016021729;39.3761328;39.6111221;-0.01105693;-0.06888907;39.2030000
3933.00008773804;39.3769751;39.5860881;-0.01454104;-0.04034384;39.2030000
