time [ms];Setpoint position [mm];Actual position value encoder channel 1 [mm];Setpoint value velocity controller [m/s];Actual velocity value encoder channel 1 [m/s];Target position CiA402 [mm];Position control error [mm]
1747.81262874603;45.1555000;45.1553673;-0.06198521;-0.06187242;44.9850000;0.0001327
1748.8751411438;45.0935000;45.0930805;-0.06195325;-0.06214675;44.9230000;0.0004195
1749.93765354156;45.0251028;45.0228662;-0.0601564;-0.06233194;44.9230000;0.0022366
1751.00004673004;44.9530085;44.9569435;-0.07478999;-0.06484424;44.7990000;-0.0039350
1752.06255912781;44.9355938;44.9086637;0.01075048;-0.04680335;44.7370000;0.0269301
1753.12507152557;44.8590625;44.8776693;-0.1338231;-0.04034201;44.6130000;-0.0186068
1754.18758392334;44.7582728;44.7778315;-0.05979962;-0.07255782;44.5510000;-0.0195587
1755.25009632111;44.6982500;44.7004051;-0.06224011;-0.07470378;44.4890000;-0.0021551
1756.31260871887;44.6285000;44.6265549;-0.06178328;-0.0683395;44.4270000;0.0019451
1757.37512111664;44.5665000;44.5658774;-0.06193063;-0.0635482;44.3650000;0.0006226
1758.4376335144;44.4967500;44.4983453;-0.06217774;-0.06132893;44.3030000;-0.0015953
1759.50014591217;44.4347500;44.4367141;-0.06221883;-0.0615884;44.2410000;-0.0019641
1760.56253910065;44.3650000;44.3655462;-0.06206085;-0.06273559;44.1790000;-0.0005462
1761.62505149841;44.3030000;44.3020673;-0.06189607;-0.06316621;44.1170000;0.0009327
1762.68756389618;44.2332500;44.2316742;-0.06182442;-0.06269988;44.0550000;0.0015758
1763.75007629395;44.1712404;44.1705198;-0.06198905;-0.06172977;43.9920000;0.0007206
1764.81258869171;44.1015903;44.1022129;-0.06178552;-0.06106231;43.9300000;-0.0006226
1765.87510108948;44.0392144;44.0404625;-0.06330832;-0.06158079;43.8680000;-0.0012481
1766.93761348724;43.9700612;43.9688177;-0.06026997;-0.06303606;43.8680000;0.0012435
1768.00012588501;43.8980085;43.9012856;-0.07471668;-0.06612129;43.7440000;-0.0032771
1769.06263828278;43.8805938;43.8518138;0.0109566;-0.04784992;43.6820000;0.0287800
1770.12515068054;43.8040391;43.8206405;-0.1335997;-0.04084916;43.5570000;-0.0166014
1771.18754386902;43.7034017;43.7211604;-0.05970487;-0.07251614;43.4950000;-0.0177587
1772.25005626678;43.6425498;43.6438532;-0.06313577;-0.07468648;43.4330000;-0.0013034
1773.31256866455;43.5724780;43.5696454;-0.06159846;-0.06851388;43.3700000;0.0028326
1774.37508106232;43.5104829;43.5090275;-0.06178836;-0.0635711;43.3080000;0.0014554
1775.43759346008;43.4408130;43.4416742;-0.0625201;-0.06121981;43.2460000;-0.0008612
1776.50010585785;43.3778325;43.3791489;-0.06288137;-0.0621495;43.1840000;-0.0013164
1777.56261825562;43.3080000;43.3068485;-0.06195503;-0.06352688;43.1210000;0.0011515
1778.62513065338;43.2460000;43.2432503;-0.06127696;-0.06352605;43.0590000;0.0027497
1779.68764305115;43.1761098;43.1734533;-0.06285473;-0.06246828;42.9970000;0.0026565
1780.75015544891;43.1132158;43.1122393;-0.06210734;-0.06167424;42.9340000;0.0009765
1781.81254863739;43.0435903;43.0436344;-0.06172106;-0.06122755;42.8720000;-0.0000441
1782.87506103516;42.9812144;42.9818244;-0.06323723;-0.06168273;42.8100000;-0.0006100
1783.93757343292;42.9107083;42.9098816;-0.06191082;-0.06324648;42.7480000;0.0008267
1785.00008583069;42.8487282;42.8458066;-0.0617002;-0.06374525;42.6850000;0.0029216
1786.06259822845;42.7791328;42.7746982;-0.06146424;-0.06329535;42.6230000;0.0044346
1787.12511062622;42.7164297;42.7123518;-0.06262898;-0.06269124;42.4980000;0.0040779
1788.18762302399;42.6461963;42.6430316;-0.06155104;-0.06188721;42.4360000;0.0031647
1789.25013542175;42.5843789;42.5826521;-0.06191339;-0.06092212;42.3730000;0.0017268
1790.31264781952;42.5136660;42.5144047;-0.06290522;-0.06084496;42.3110000;-0.0007387
1791.375041008;42.4515840;42.4529524;-0.06232954;-0.06123533;42.2490000;-0.0013684
1792.43755340576;42.3808325;42.3824401;-0.06291381;-0.06226426;42.1860000;-0.0016076
1793.50006580353;42.3187295;42.3191399;-0.06188687;-0.06287657;42.1240000;-0.0004104
1794.56257820129;42.2490000;42.2485084;-0.06311189;-0.06283831;42.0610000;0.0004916
1795.62509059906;42.1860000;42.1852679;-0.06175176;-0.0631112;41.9990000;0.0007321
1796.68760299683;42.1161098;42.1143980;-0.06295998;-0.06301711;41.9370000;0.0017118
1797.75011539459;42.0532158;42.0514555;-0.06202001;-0.06297599;41.8740000;0.0017603
1798.81262779236;41.9835903;41.9812412;-0.06145442;-0.06254699;41.8120000;0.0023491
1799.87514019012;41.9211973;41.9194908;-0.06302861;-0.06206109;41.7490000;0.0017065
1800.93765258789;41.8508275;41.8492169;-0.06164998;-0.06231616;41.6870000;0.0016106
1802.00004577637;41.7882975;41.7868705;-0.06301157;-0.0623698;41.6240000;0.0014270
1803.06255817413;41.7180937;41.7162986;-0.06171666;-0.06256975;41.5620000;0.0017951
1804.1250705719;41.6554297;41.6540117;-0.06292534;-0.06239667;41.4370000;0.0014180
1805.18758296967;41.5851963;41.5841551;-0.06178763;-0.0621585;41.3750000;0.0010412
1806.25009536743;41.5233789;41.5228219;-0.06204373;-0.0616356;41.3120000;0.0005570
1807.3126077652;41.4526660;41.4536209;-0.06292931;-0.0616153;41.2500000;-0.0009549
1808.37512016296;41.3905840;41.3916321;-0.06229385;-0.06183367;41.1870000;-0.0010481
1809.43763256073;41.3198229;41.3211198;-0.06280986;-0.06242295;41.1250000;-0.0012969
1810.5001449585;41.2578021;41.2582965;-0.06238971;-0.06264073;41.0620000;-0.0004944
1811.56265735626;41.1870000;41.1876054;-0.06190078;-0.06278624;41.0000000;-0.0006054
1812.62505054474;41.1250000;41.1247821;-0.06314238;-0.06279045;40.9370000;0.0002179
1813.6875629425;41.0542748;41.0537929;-0.06172625;-0.06304546;40.8750000;0.0004819
1814.75007534027;40.9921002;40.9910888;-0.06310736;-0.06284729;40.8120000;0.0010114
1815.81258773804;40.9215527;40.9203381;-0.06164592;-0.06289593;40.7500000;0.0012146
1816.8751001358;40.8591973;40.8579321;-0.06307778;-0.06259146;40.6870000;0.0012652
1817.93761253357;40.7888275;40.7875986;-0.06169251;-0.0625138;40.6250000;0.0012289
1819.00012493134;40.7262975;40.7254905;-0.06308065;-0.0622556;40.5620000;0.0008070
1820.0626373291;40.6560937;40.6553955;-0.06183887;-0.06225615;40.5000000;0.0006982
1821.12514972687;40.5934063;40.5934663;-0.06309001;-0.06208333;40.3750000;-0.0000600
1822.18754291534;40.5233470;40.5236692;-0.06207105;-0.06205724;40.3120000;-0.0003222
1823.25005531311;40.4605280;40.4616208;-0.0630866;-0.06208487;40.2500000;-0.0010928
1824.31256771088;40.3905840;40.3914661;-0.06227536;-0.06222016;40.1870000;-0.0008821
1825.37508010864;40.3276660;40.3288216;-0.06295167;-0.06248168;40.1250000;-0.0011556
1826.43759250641;40.2578021;40.2584285;-0.06240442;-0.06248416;40.0620000;-0.0006264
1827.50010490417;40.1948229;40.1955456;-0.06274588;-0.06275197;40.0000000;-0.0007227
1828.56261730194;40.1250000;40.1250334;-0.06308705;-0.062686;39.9380000;-0.0000334
1829.62512969971;40.0620000;40.0619120;-0.06232352;-0.06297749;39.8750000;0.0000880
1830.68764209747;39.9922993;39.9912805;-0.06151962;-0.06279439;39.8130000;0.0010188
1831.75015449524;39.9301002;39.9288745;-0.06308348;-0.06258274;39.7500000;0.0012257
1832.81254768372;39.8595527;39.8580045;-0.06160875;-0.06285473;39.6880000;0.0015482
1833.87506008148;39.7971973;39.7952409;-0.06300077;-0.06278004;39.6250000;0.0019564
1834.93757247925;39.7268275;39.7249670;-0.06162214;-0.06254078;39.5630000;0.0018605
1836.00008487701;39.6642975;39.6629781;-0.06302356;-0.0621993;39.5000000;0.0013194
1837.06259727478;39.5940937;39.5934791;-0.06184819;-0.06191749;39.4380000;0.0006146
1838.12510967255;39.5314063;39.5317883;-0.06312589;-0.06181128;39.3130000;-0.0003820
1839.18762207031;39.4613470;39.4619317;-0.06210029;-0.06198728;39.2500000;-0.0005847
1840.25013446808;39.3985280;39.3995256;-0.06307599;-0.06229164;39.1880000;-0.0009976
1841.31264686584;39.3285840;39.3291325;-0.06223819;-0.06242419;39.1250000;-0.0005485
1842.37515926361;39.2656660;39.2663688;-0.06290122;-0.062651;39.0630000;-0.0007028
1843.43755245209;39.1958021;39.1956777;-0.06232077;-0.0627223;39.0000000;0.0001244
1844.50006484985;39.1328229;39.1328544;-0.06266887;-0.06276563;38.9380000;-0.0000315
1845.56257724762;39.0630000;39.0623421;-0.06309336;-0.06268186;38.8750000;0.0006579
1846.62508964539;39.0000000;38.9993400;-0.06175979;-0.06287488;38.8130000;0.0006600
1847.68760204315;38.9301002;38.9287681;-0.06307162;-0.06274832;38.7500000;0.0013321
1848.75011444092;38.8672748;38.8660044;-0.0616384;-0.06280624;38.6880000;0.0012704
1849.81262683868;38.7971973;38.7960286;-0.06308853;-0.06238971;38.6250000;0.0011687
1850.87513923645;38.7345527;38.7336225;-0.0616776;-0.06238282;38.5630000;0.0009302
1851.93765163422;38.6642975;38.6641235;-0.06315118;-0.06200142;38.5000000;0.0001740
1853.00004482269;38.6018275;38.6020751;-0.06185701;-0.06203443;38.4380000;-0.0002476
1854.06255722046;38.5314297;38.5325165;-0.06320442;-0.06194131;38.3760000;-0.0010868
1855.12506961823;38.4689375;38.4700508;-0.06208237;-0.06227646;38.2510000;-0.0011133
1856.18758201599;38.3993789;38.4003134;-0.06220991;-0.06208923;38.1880000;-0.0009345
1857.25009441376;38.3365280;38.3377881;-0.06310524;-0.06238508;38.1260000;-0.0012601
1858.31260681152;38.2665840;38.2670374;-0.06222759;-0.0626883;38.0630000;-0.0004534
1859.37511920929;38.2036660;38.2040949;-0.0628707;-0.06287777;38.0010000;-0.0004289
1860.43763160706;38.1338021;38.1334634;-0.06229689;-0.06274845;37.9390000;0.0003387
1861.50014400482;38.0708325;38.0706401;-0.06271326;-0.06281532;37.8760000;0.0001924
1862.56265640259;38.0010000;38.0000086;-0.06147287;-0.06274249;37.8140000;0.0009914
1863.62504959106;37.9390000;37.9377217;-0.06302424;-0.06242795;37.7510000;0.0012783
1864.68756198883;37.8682748;37.8671498;-0.0616546;-0.06262334;37.6890000;0.0011250
1865.7500743866;37.8061098;37.8046841;-0.06299186;-0.0625377;37.6270000;0.0014257
1866.81258678436;37.7354453;37.7343507;-0.06199262;-0.06254614;37.5640000;0.0010946
1867.87509918213;37.6735903;37.6726598;-0.06161247;-0.06196469;37.5020000;0.0009305
1868.9376115799;37.6032975;37.6035781;-0.06320183;-0.06164359;37.4390000;-0.0002806
1870.00012397766;37.5408275;37.5412912;-0.0618811;-0.06203077;37.3770000;-0.0004637
1871.06263637543;37.4704297;37.4713154;-0.06318201;-0.0621863;37.3150000;-0.0008857
1872.12514877319;37.4079375;37.4086709;-0.06204004;-0.06247485;37.1900000;-0.0007334
1873.18766117096;37.3383789;37.3389930;-0.06217421;-0.06209963;37.1280000;-0.0006141
1874.25005435944;37.2755498;37.2766466;-0.06311276;-0.06230887;37.0660000;-0.0010968
1875.3125667572;37.2054780;37.2060747;-0.06198054;-0.06258257;37.0030000;-0.0005967
1876.37507915497;37.1434829;37.1436090;-0.06196456;-0.06246624;36.9410000;-0.0001261
1877.43759155273;37.0738130;37.0735736;-0.06239747;-0.06232559;36.8790000;0.0002394
1878.5001039505;37.0108325;37.0107503;-0.06272554;-0.06268269;36.8160000;0.0000822
1879.56261634827;36.9410000;36.9399996;-0.06147187;-0.06278002;36.7540000;0.0010004
1880.62512874603;36.8790000;36.8778319;-0.06295318;-0.06238676;36.6920000;0.0011681
1881.6876411438;36.8082254;36.8076772;-0.06208572;-0.06235109;36.6300000;0.0005482
1882.75015354156;36.7462404;36.7455692;-0.06199455;-0.0621519;36.5670000;0.0006712
1883.81254673004;36.6765903;36.6762490;-0.06167812;-0.06179412;36.5050000;0.0003413
1884.87505912781;36.6142144;36.6147966;-0.06323413;-0.06163632;36.4430000;-0.0005822
1885.93757152557;36.5437083;36.5445823;-0.06210031;-0.06220643;36.3810000;-0.0008740
1887.00008392334;36.4817282;36.4825339;-0.06211548;-0.06210633;36.3180000;-0.0008057
1888.06259632111;36.4121328;36.4131541;-0.06207212;-0.06179485;36.2560000;-0.0010213
1889.12510871887;36.3494297;36.3510461;-0.06326342;-0.062029;36.1320000;-0.0016164
1890.18762111664;36.2792181;36.2803549;-0.06205602;-0.06255163;36.0700000;-0.0011368
1891.2501335144;36.2172500;36.2179489;-0.06207787;-0.06242694;36.0080000;-0.0006989
1892.31264591217;36.1475000;36.1478538;-0.06203942;-0.06234597;35.9450000;-0.0003538
1893.37515830994;36.0854829;36.0855074;-0.06195325;-0.06236222;35.8830000;-0.0000245
1894.43755149841;36.0158130;36.0151739;-0.06235294;-0.06246988;35.8210000;0.0006391
1895.50006389618;35.9528325;35.9519930;-0.06264116;-0.06293371;35.7590000;0.0008395
1896.56257629395;35.8830000;35.8813019;-0.0618108;-0.06280888;35.6970000;0.0016981
1897.62508869171;35.8210000;35.8194322;-0.06182532;-0.06220857;35.6350000;0.0015678
1898.68760108948;35.7512500;35.7504697;-0.06191305;-0.06160579;35.5730000;0.0007803
1899.75011348724;35.6892500;35.6889577;-0.06196743;-0.06154859;35.5110000;0.0002923
1900.81262588501;35.6195000;35.6196971;-0.06202196;-0.06157766;35.4490000;-0.0001971
1901.87513828278;35.5575000;35.5580063;-0.06205641;-0.061649;35.3870000;-0.0005063
1902.93765068054;35.4877500;35.4885072;-0.06208436;-0.06169758;35.3250000;-0.0007572
1904.00004386902;35.4257500;35.4266972;-0.06210553;-0.06178012;35.2630000;-0.0009472
1905.06255626678;35.3560000;35.3571982;-0.06213349;-0.06180726;35.2010000;-0.0011982
1906.12506866455;35.2940000;35.2952094;-0.06213474;-0.06195658;35.0770000;-0.0012094
1907.18758106232;35.2242500;35.2252931;-0.06211621;-0.06208985;35.0150000;-0.0010431
1908.25009346008;35.1622500;35.1629467;-0.06207762;-0.06223061;34.9530000;-0.0006967
1909.31260585785;35.0925000;35.0926132;-0.06201261;-0.06242762;34.8910000;-0.0001132
1910.37511825562;35.0305000;35.0300879;-0.06195408;-0.0624787;34.8290000;0.0004121
1911.43763065338;34.9607500;34.9600525;-0.06192228;-0.06231241;34.7670000;0.0006975
1912.50014305115;34.8987500;34.8978848;-0.0619036;-0.06222205;34.7050000;0.0008652
1913.56265544891;34.8290000;34.8281474;-0.061905;-0.06204905;34.6430000;0.0008526
1914.62504863739;34.7670000;34.7664566;-0.06185612;-0.06181413;34.5820000;0.0005434
1915.68756103516;34.6972007;34.6970768;-0.06235305;-0.06172337;34.5200000;0.0001239
1916.75007343292;34.6353902;34.6355648;-0.06086873;-0.0615634;34.4580000;-0.0001746
1917.81258583069;34.5665376;34.5671982;-0.0620085;-0.06101767;34.3960000;-0.0006606
1918.87509822845;34.5045000;34.5059843;-0.06216537;-0.06118215;34.3340000;-0.0014843
1919.93761062622;34.4347500;34.4363064;-0.0621734;-0.06169892;34.2720000;-0.0015564
1921.00012302399;34.3727718;34.3743176;-0.0621465;-0.06188421;34.2110000;-0.0015458
1922.06263542175;34.3028672;34.3043418;-0.06220596;-0.06208953;34.1490000;-0.0014746
1923.12514781952;34.2415703;34.2422933;-0.06099722;-0.06202049;34.0260000;-0.0007230
1924.18766021729;34.1723037;34.1730327;-0.06217758;-0.06175414;33.9640000;-0.0007290
1925.25005340576;34.1101211;34.1108055;-0.06197045;-0.06207571;33.9020000;-0.0006844
1926.31256580353;34.0413169;34.0410084;-0.06109323;-0.06201401;33.8410000;0.0003085
1927.37507820129;33.9795391;33.9791388;-0.06209081;-0.0619464;33.7790000;0.0004003
1928.43759059906;33.9096870;33.9089842;-0.06149754;-0.06222468;33.7170000;0.0007028
1929.50010299683;33.8486675;33.8471741;-0.06109891;-0.06193645;33.6560000;0.0014934
1930.56261539459;33.7790000;33.7782116;-0.06232882;-0.06154394;33.5940000;0.0007884
1931.62512779236;33.7170000;33.7164612;-0.06085663;-0.06166447;33.5320000;0.0005388
1932.68764019012;33.6482842;33.6479158;-0.06174281;-0.06115571;33.4710000;0.0003684
1933.75015258789;33.5862007;33.5867018;-0.06242269;-0.0612286;33.4090000;-0.0005011
1934.81254577637;33.5168027;33.5175009;-0.06085904;-0.06137199;33.3480000;-0.0006982
1935.87505817413;33.4554473;33.4564061;-0.06232557;-0.06118385;33.2860000;-0.0009588
1936.9375705719;33.3862025;33.3873243;-0.06095441;-0.06128771;33.2250000;-0.0011218
1938.00008296967;33.3246725;33.3261103;-0.06233076;-0.06123333;33.1630000;-0.0014378
1939.06259536743;33.2555937;33.2567901;-0.06104996;-0.06146938;33.1020000;-0.0011964
1940.1251077652;33.1939297;33.1950993;-0.06221364;-0.06161693;32.9790000;-0.0011696
1941.18762016296;33.1248213;33.1253023;-0.06095723;-0.06184487;32.9180000;-0.0004810
1942.25013256073;33.0640039;33.0637903;-0.06108199;-0.06158886;32.8560000;0.0002136
1943.3126449585;32.9944160;32.9940529;-0.06178246;-0.06189808;32.7950000;0.0003631
1944.37515735626;32.9333340;32.9322428;-0.0610555;-0.06181843;32.7340000;0.0010912
1945.43755054474;32.8637075;32.8629226;-0.06164724;-0.06171001;32.6720000;0.0007849
1946.5000629425;32.8026045;32.8015895;-0.06072805;-0.06144939;32.6110000;0.0010150
1947.56257534027;32.7340000;32.7334017;-0.06201667;-0.06091025;32.5500000;0.0005983
1948.62508773804;32.6720000;32.6724858;-0.06130413;-0.06094712;32.4890000;-0.0004858
1949.6876001358;32.6033654;32.6039405;-0.06113341;-0.06089933;32.4270000;-0.0005751
1950.75011253357;32.5424243;32.5433225;-0.06073321;-0.06070572;32.3660000;-0.0008982
1951.81262493134;32.4734644;32.4750156;-0.0623421;-0.06075721;32.3050000;-0.0015512
1952.8751373291;32.4117124;32.4134440;-0.06125803;-0.06130741;32.2440000;-0.0017316
1953.93764972687;32.3431250;32.3441238;-0.06111128;-0.06149379;32.1830000;-0.0009988
1955.00016212463;32.2821250;32.2829694;-0.06109408;-0.06128141;32.1220000;-0.0008444
1956.06255531311;32.2134766;32.2144241;-0.06110556;-0.06107855;32.0600000;-0.0009475
1957.12506771088;32.1526328;32.1533889;-0.06104257;-0.06106792;31.9380000;-0.0007561
1958.18758010864;32.0831748;32.0838303;-0.06206359;-0.0616879;31.8770000;-0.0006555
1959.25009250641;32.0218431;32.0214243;-0.0608827;-0.06212971;31.8160000;0.0004188
1960.31260490417;31.9532500;31.9516868;-0.06082583;-0.06197631;31.7550000;0.0015632
1961.37511730194;31.8922500;31.8902940;-0.06078206;-0.06161803;31.6940000;0.0019560
1962.43762969971;31.8236250;31.8219275;-0.06081086;-0.06103683;31.6330000;0.0016975
1963.50014209747;31.7626250;31.7613096;-0.06085344;-0.06079052;31.5730000;0.0013154
1964.56265449524;31.6940000;31.6931815;-0.06132547;-0.06064831;31.5120000;0.0008185
1965.62504768372;31.6330000;31.6326828;-0.05988132;-0.06055506;31.4510000;0.0003172
1966.68756008148;31.5653996;31.5654487;-0.06085866;-0.06001136;31.3900000;-0.0000491
1967.75007247925;31.5043750;31.5053673;-0.06111056;-0.06006917;31.3290000;-0.0009923
1968.81258487701;31.4357500;31.4370007;-0.06113935;-0.06056588;31.2680000;-0.0012507
1969.87509727478;31.3747671;31.3759656;-0.06108405;-0.06086254;31.2080000;-0.0011985
1970.93760967255;31.3060058;31.3070626;-0.06129124;-0.06110331;31.1470000;-0.0010568
1972.00012207031;31.2455557;31.2461467;-0.05992099;-0.06093707;31.0860000;-0.0005910
1973.06263446808;31.1775391;31.1782570;-0.06112165;-0.06058389;31.0250000;-0.0007179
1974.12514686584;31.1165234;31.1172218;-0.06107781;-0.06089645;30.9040000;-0.0006984
1975.18765926361;31.0477461;31.0477824;-0.06089825;-0.06145856;30.8430000;-0.0000363
1976.25005245209;30.9875752;30.9864492;-0.05988398;-0.06134598;30.7830000;0.0011260
1977.31256484985;30.9192891;30.9180827;-0.061001;-0.06098492;30.7220000;0.0012064
1978.37507724762;30.8581440;30.8571071;-0.06062144;-0.06098621;30.6620000;0.0010369
1979.43758964539;30.7905521;30.7893963;-0.06020585;-0.06039243;30.6010000;0.0011558
1980.50010204315;30.7295729;30.7294340;-0.06064989;-0.0601621;30.5410000;0.0001389
1981.56261444092;30.6620000;30.6621999;-0.06118894;-0.05988704;30.4800000;-0.0001999
1982.62512683868;30.6010000;30.6020589;-0.05995131;-0.06007783;30.4200000;-0.0010589
1983.68763923645;30.5333502;30.5344672;-0.0613445;-0.06010377;30.3590000;-0.0011170
1984.75015163422;30.4725248;30.4739089;-0.05993416;-0.06038941;30.2990000;-0.0013841
1985.81266403198;30.4047144;30.4060192;-0.06131464;-0.06037309;30.2390000;-0.0013048
1986.87505722046;30.3439453;30.3454609;-0.06028344;-0.06050117;30.1780000;-0.0015156
1987.93756961823;30.2766192;30.2777500;-0.05995249;-0.06027465;30.1180000;-0.0011308
1989.00008201599;30.2160693;30.2174301;-0.06129647;-0.0603924;30.0580000;-0.0013608
1990.06259441376;30.1479375;30.1486463;-0.0600373;-0.06088202;29.9970000;-0.0007088
1991.12510681152;30.0881328;30.0877304;-0.05991349;-0.0608703;29.8770000;0.0004024
1992.18761920929;30.0197998;30.0192446;-0.06092869;-0.06090189;29.8170000;0.0005552
1993.25013160706;29.9594681;29.9582095;-0.05978913;-0.06095043;29.7570000;0.0012586
1994.31264400482;29.8920000;29.8903198;-0.05981279;-0.06053586;29.6960000;0.0016802
1995.37515640259;29.8319829;29.8303575;-0.05976942;-0.0601906;29.6360000;0.0016254
1996.43754959106;29.7645630;29.7635407;-0.06031024;-0.05965675;29.5760000;0.0010223
1997.50006198883;29.7035825;29.7033996;-0.06071432;-0.06001366;29.5160000;0.0001829
1998.5625743866;29.6360000;29.6356888;-0.05996532;-0.06009945;29.4560000;0.0003112
1999.62508678436;29.5760000;29.5759649;-0.05999608;-0.05985754;29.3960000;0.0000351
2000.68759918213;29.5085000;29.5092077;-0.06007884;-0.05951539;29.3360000;-0.0007077
2001.74999237061;29.4485000;29.4497819;-0.06014282;-0.05946046;29.2760000;-0.0012819
2002.81262397766;29.3810171;29.3827266;-0.06014098;-0.0595466;29.2170000;-0.0017095
2003.87501716614;29.3209097;29.3228240;-0.06049713;-0.05976958;29.1570000;-0.0019143
2004.93764877319;29.2539307;29.2551727;-0.05899352;-0.05998638;29.0970000;-0.0012420
2006.00004196167;29.1945417;29.1956277;-0.06011807;-0.05973345;29.0370000;-0.0010860
2007.06267356873;29.1270000;29.1281552;-0.0601287;-0.05990381;28.9770000;-0.0011552
2008.1250667572;29.0670234;29.0674777;-0.06005061;-0.06038775;28.8580000;-0.0004543
2009.18769836426;28.9993711;28.9991708;-0.05987189;-0.06062228;28.7980000;0.0002003
2010.25009155273;28.9402002;28.9390297;-0.05887903;-0.0602604;28.7390000;0.0011705
2011.31272315979;28.8730391;28.8719744;-0.06001679;-0.05984657;28.6790000;0.0010647
2012.37511634827;28.8128940;28.8120122;-0.05963872;-0.05990787;28.6190000;0.0008818
2013.43750953674;28.7464175;28.7453742;-0.05914906;-0.05941378;28.5600000;0.0010433
2014.5001411438;28.6865205;28.6866040;-0.06016815;-0.05904189;28.5000000;-0.0000835
2015.56253433228;28.6190000;28.6196680;-0.05890775;-0.05935081;28.4410000;-0.0006680
2016.62516593933;28.5600000;28.5607190;-0.06024677;-0.05908851;28.3810000;-0.0007190
2017.68755912781;28.4926498;28.4940214;-0.05893277;-0.05922945;28.3220000;-0.0013716
2018.75019073486;28.4334848;28.4348936;-0.06030768;-0.05916676;28.2630000;-0.0014088
2019.81258392334;28.3661953;28.3675403;-0.05926444;-0.05967633;28.2030000;-0.0013450
2020.8752155304;28.3073403;28.3081741;-0.05880905;-0.05948102;28.1440000;-0.0008338
2021.93760871887;28.2404443;28.2415361;-0.0602665;-0.0594105;28.0850000;-0.0010918
2023.00000190735;28.1808115;28.1816930;-0.05912685;-0.05969214;28.0250000;-0.0008815
2024.0626335144;28.1146328;28.1148166;-0.05897881;-0.05948154;27.9660000;-0.0001838
2025.12502670288;28.0549297;28.0551524;-0.06010814;-0.05960461;27.8480000;-0.0002227
2026.18765830994;27.9880931;27.9873223;-0.05884348;-0.06001918;27.7890000;0.0007708
2027.25005149841;27.9291250;27.9277773;-0.05884984;-0.05971907;27.7300000;0.0013477
2028.31268310547;27.8627500;27.8612585;-0.05883382;-0.05932897;27.6700000;0.0014915
2029.37507629395;27.8037329;27.8023691;-0.05879856;-0.05905572;27.6110000;0.0013638
2030.437707901;27.7374380;27.7363271;-0.05930037;-0.05882021;27.5520000;0.0011109
2031.50010108948;27.6774575;27.6770205;-0.05968601;-0.05913643;27.4940000;0.0004370
2032.56249427795;27.6110000;27.6103229;-0.05934123;-0.05921217;27.4350000;0.0006771
2033.62512588501;27.5520000;27.5517316;-0.05788676;-0.05881253;27.3760000;0.0002684
2034.68751907349;27.4866496;27.4869413;-0.05888569;-0.05796087;27.3170000;-0.0002917
2035.75015068054;27.4276250;27.4291248;-0.0591671;-0.05791477;27.2580000;-0.0014998
2036.81254386902;27.3612500;27.3629636;-0.05919092;-0.05853674;27.1990000;-0.0017136
2037.87517547607;27.3022671;27.3037166;-0.05911201;-0.05900755;27.1410000;-0.0014495
2038.93756866455;27.2357558;27.2368402;-0.05929432;-0.05932498;27.0820000;-0.0010844
2040.00020027161;27.1773057;27.1777720;-0.05790709;-0.05912763;27.0230000;-0.0004663
2041.06259346008;27.1115391;27.1120877;-0.05910279;-0.05866018;26.9640000;-0.0005486
2042.12522506714;27.0525234;27.0530195;-0.05905527;-0.05897303;26.8470000;-0.0004961
2043.18761825562;26.9859961;26.9859643;-0.05889066;-0.05941046;26.7890000;0.0000318
2044.25001144409;26.9278470;26.9265384;-0.05788935;-0.05936942;26.7300000;0.0013086
2045.31264305115;26.8616660;26.8605561;-0.05869925;-0.05890141;26.6720000;0.0011099
2046.37503623962;26.8035840;26.8023224;-0.05803651;-0.058464;26.6130000;0.0012616
2047.43766784668;26.7373229;26.7372937;-0.05866211;-0.05806256;26.5550000;0.0000292
2048.50006103516;26.6793021;26.6794176;-0.05834749;-0.0579321;26.4970000;-0.0001155
2049.56269264221;26.6130000;26.6140909;-0.05845487;-0.05807043;26.4380000;-0.0010909
2050.62508583069;26.5550000;26.5560956;-0.0577054;-0.05799792;26.3800000;-0.0010956
2051.68771743774;26.4896098;26.4911265;-0.0593197;-0.05783327;26.3220000;-0.0015167
2052.75011062622;26.4307254;26.4325947;-0.05835508;-0.05827698;26.2640000;-0.0018693
2053.8125038147;26.3654829;26.3667316;-0.05818861;-0.05844247;26.2050000;-0.0012487
2054.87513542175;26.3075903;26.3087959;-0.05785047;-0.05811726;26.1470000;-0.0012056
2055.93752861023;26.2418193;26.2432308;-0.05930212;-0.05826162;26.0890000;-0.0014115
2057.00016021729;26.1832083;26.1842222;-0.05811589;-0.05869634;26.0310000;-0.0010139
2058.06255340576;26.1180000;26.1181206;-0.05801344;-0.05869586;25.9730000;-0.0001206
2059.12518501282;26.0600000;26.0595889;-0.0579542;-0.05858703;25.8570000;0.0004111
2060.18757820129;25.9947500;25.9937854;-0.05789252;-0.05850624;25.7990000;0.0009646
2061.25020980835;25.9367500;25.9355516;-0.05786648;-0.05831484;25.7420000;0.0011984
2062.31260299683;25.8715171;25.8701057;-0.05789222;-0.05816807;25.6840000;0.0014114
2063.3749961853;25.8133940;25.8120508;-0.05758731;-0.05807691;25.6260000;0.0013432
2064.43762779236;25.7491675;25.7477374;-0.05710596;-0.05744226;25.5680000;0.0014301
